"ITTER107","Territorio","TIPO_DATO_OCC","Tipo aggregato","BRANCA_ATTIVITAREV2","Branca di attività (NACE Rev2)","POSIZPROF","Posizione nella professione","CORREZ","Correzione","T_BIS","Edizione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","C13T15","industrie tessili, confezione di articoli di abbigliamento e di articoli in pelle e simili","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",15.423,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","GTI","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli, trasporto e magazzinaggio, servizi di alloggio e di ristorazione","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",9.07,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","GTI","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli, trasporto e magazzinaggio, servizi di alloggio e di ristorazione","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",8.603,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","GTI","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli, trasporto e magazzinaggio, servizi di alloggio e di ristorazione","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",7.867,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","C27","fabbricazione di apparecchiature elettriche","9","totale","N","dati grezzi","2023M9","Set-2023","2019","2019",6.981,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","C27","fabbricazione di apparecchiature elettriche","9","totale","N","dati grezzi","2023M9","Set-2023","2020","2020",7.467,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","C27","fabbricazione di apparecchiature elettriche","9","totale","N","dati grezzi","2023M9","Set-2023","2021","2021",7.025,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","C13T15","industrie tessili, confezione di articoli di abbigliamento e di articoli in pelle e simili","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",8.565,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","C13T15","industrie tessili, confezione di articoli di abbigliamento e di articoli in pelle e simili","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",8.306,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","C13T15","industrie tessili, confezione di articoli di abbigliamento e di articoli in pelle e simili","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",8.716,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","C27","fabbricazione di apparecchiature elettriche","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",8.022,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","C27","fabbricazione di apparecchiature elettriche","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",8.885,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","C27","fabbricazione di apparecchiature elettriche","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",8.175,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","BTE","attività estrattiva, attività manifatturiere, fornitura di energia elettrica, gas, vapore e aria condizionata, fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento","9","totale","N","dati grezzi","2023M9","Set-2023","2019","2019",7.127,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","BTE","attività estrattiva, attività manifatturiere, fornitura di energia elettrica, gas, vapore e aria condizionata, fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento","9","totale","N","dati grezzi","2023M9","Set-2023","2020","2020",6.885,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","BTE","attività estrattiva, attività manifatturiere, fornitura di energia elettrica, gas, vapore e aria condizionata, fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento","9","totale","N","dati grezzi","2023M9","Set-2023","2021","2021",6.172,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","O","amministrazione pubblica e difesa, assicurazione sociale obbligatoria","9","totale","N","dati grezzi","2023M9","Set-2023","2019","2019",0,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","O","amministrazione pubblica e difesa, assicurazione sociale obbligatoria","9","totale","N","dati grezzi","2023M9","Set-2023","2020","2020",0,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","O","amministrazione pubblica e difesa, assicurazione sociale obbligatoria","9","totale","N","dati grezzi","2023M9","Set-2023","2021","2021",0,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","RTU","attività artistiche, di intrattenimento e divertimento, riparazione di beni per la casa e altri servizi","9","totale","N","dati grezzi","2023M9","Set-2023","2019","2019",45.192,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","RTU","attività artistiche, di intrattenimento e divertimento, riparazione di beni per la casa e altri servizi","9","totale","N","dati grezzi","2023M9","Set-2023","2020","2020",41.975,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","RTU","attività artistiche, di intrattenimento e divertimento, riparazione di beni per la casa e altri servizi","9","totale","N","dati grezzi","2023M9","Set-2023","2021","2021",42.192,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","I","servizi di alloggio e di ristorazione","9","totale","N","dati grezzi","2023M9","Set-2023","2019","2019",25.405,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","I","servizi di alloggio e di ristorazione","9","totale","N","dati grezzi","2023M9","Set-2023","2020","2020",25.261,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","I","servizi di alloggio e di ristorazione","9","totale","N","dati grezzi","2023M9","Set-2023","2021","2021",23.632,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","C21","fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici","9","totale","N","dati grezzi","2023M9","Set-2023","2019","2019",4.552,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","C21","fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici","9","totale","N","dati grezzi","2023M9","Set-2023","2020","2020",5.097,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","C21","fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici","9","totale","N","dati grezzi","2023M9","Set-2023","2021","2021",4.321,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","T","attività di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze","9","totale","N","dati grezzi","2023M9","Set-2023","2019","2019",57.006,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","T","attività di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze","9","totale","N","dati grezzi","2023M9","Set-2023","2020","2020",51.683,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","T","attività di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze","9","totale","N","dati grezzi","2023M9","Set-2023","2021","2021",51.767,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","C31T33","fabbricazione di mobili, altre industrie manifatturiere, riparazione e installazione di macchine e apparecchiature","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",6.985,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","C31T33","fabbricazione di mobili, altre industrie manifatturiere, riparazione e installazione di macchine e apparecchiature","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",8.211,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","C31T33","fabbricazione di mobili, altre industrie manifatturiere, riparazione e installazione di macchine e apparecchiature","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",7.025,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","T","attività di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",58.711,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","T","attività di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",53.334,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","T","attività di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",53.534,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","Q","sanità e assistenza sociale","9","totale","N","dati grezzi","2023M9","Set-2023","2019","2019",8.082,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","Q","sanità e assistenza sociale","9","totale","N","dati grezzi","2023M9","Set-2023","2020","2020",8.015,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","Q","sanità e assistenza sociale","9","totale","N","dati grezzi","2023M9","Set-2023","2021","2021",6.365,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","B","industria estrattiva","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",8.867,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","B","industria estrattiva","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",8.458,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","B","industria estrattiva","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",7.33,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","B","industria estrattiva","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",12,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","B","industria estrattiva","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",12.5,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","B","industria estrattiva","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",13.333,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","Q","sanità e assistenza sociale","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",9.358,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","Q","sanità e assistenza sociale","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",9.729,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","Q","sanità e assistenza sociale","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",8.111,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","C19","fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio","9","totale","N","dati grezzi","2023M9","Set-2023","2019","2019",2.857,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","C19","fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio","9","totale","N","dati grezzi","2023M9","Set-2023","2020","2020",3.053,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","C19","fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio","9","totale","N","dati grezzi","2023M9","Set-2023","2021","2021",1.481,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","C16T18","industria del legno, della carta, editoria","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",7.139,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","C16T18","industria del legno, della carta, editoria","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",7.024,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","C16T18","industria del legno, della carta, editoria","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",7.223,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","C31T33","fabbricazione di mobili, altre industrie manifatturiere, riparazione e installazione di macchine e apparecchiature","9","totale","N","dati grezzi","2023M9","Set-2023","2019","2019",6.415,,
