Anno,Regione,Occupati,Area Geografica,DescrAtecoLiv1,Settore,Numero Incidenti,Percentage,PercentageOccupati
2018,Molise,105958,Sud,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,63.0,0.0049865284580387585,0.059457520904509335
2018,Molise,105958,Sud,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,8.0,0.0006332099629255567,0.007550161384699597
2018,Molise,105958,Sud,Attivita' dei servizi di alloggio e di ristorazione,Terziario,66.0,0.005223982194135842,0.06228883142377169
2018,Molise,105958,Sud,Attivita' finanziarie e assicurative,Terziario,10.0,0.0007915124536569459,0.009437701730874498
2018,Molise,105958,Sud,Attivita' manifatturiere,Secondario,210.0,0.016621761526795863,0.19819173634836443
2018,Molise,105958,Sud,"Attivita' professionali, scientifiche e tecniche",Terziario,11.0,0.0008706636990226404,0.010381471903961948
2018,Molise,105958,Sud,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,102.0,0.008073427027300847,0.09626455765491987
2018,Molise,105958,Sud,Costruzioni,Secondario,139.0,0.011002023105831548,0.1311840540591555
2018,Molise,105958,Sud,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,48.0,0.0037992597775533404,0.04530096830819759
2018,Molise,105958,Sud,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,1.0,7.915124536569459e-05,0.0009437701730874497
2018,Molise,105958,Sud,Istruzione,Terziario,3.0,0.00023745373609708378,0.0028313105192623493
2018,Molise,105958,Sud,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,54.0,0.004274167249747507,0.050963589346722286
2018,Molise,105958,Sud,Non determinato,Terziario,1099.0,0.08698721865689835,1.0372034202231073
2018,Molise,105958,Sud,Sanita' e assistenza sociale,Terziario,172.0,0.013614014202899469,0.16232846977104134
2018,Molise,105958,Sud,Servizi di informazione e comunicazione,Terziario,13.0,0.0010289661897540296,0.012269012250136846
2018,Molise,105958,Sud,Trasporto e magazzinaggio,Terziario,113.0,0.008944090726323487,0.10664602955888182
2018,Piemonte,1815546,NordOvest,"Agricoltura, silvicoltura e pesca",Primario,59.0,0.00466992347657598,0.0032497111061906446
2018,Piemonte,1815546,NordOvest,Altre attivita' di servizi,Terziario,402.0,0.031818800637009224,0.022142099401502358
2018,Piemonte,1815546,NordOvest,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,893.0,0.07068206211156526,0.04918630538691942
2018,Piemonte,1815546,NordOvest,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,285.0,0.022558104929222958,0.01569775703837854
2018,Piemonte,1815546,NordOvest,Attivita' dei servizi di alloggio e di ristorazione,Terziario,1723.0,0.13637759576509179,0.09490258027061832
2018,Piemonte,1815546,NordOvest,"Attivita' di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze",Terziario,1.0,7.915124536569459e-05,5.5079849257468554e-05
2018,Piemonte,1815546,NordOvest,Attivita' finanziarie e assicurative,Terziario,338.0,0.026753120933604768,0.018616989049024372
2018,Piemonte,1815546,NordOvest,Attivita' immobiliari,Terziario,122.0,0.00965645193461474,0.006719741609411163
2018,Piemonte,1815546,NordOvest,Attivita' manifatturiere,Secondario,8076.0,0.6392254575733495,0.44482486260331605
2018,Piemonte,1815546,NordOvest,"Attivita' professionali, scientifiche e tecniche",Terziario,504.0,0.03989222766431007,0.027760244025764148
2018,Piemonte,1815546,NordOvest,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,3559.0,0.28169928225650703,0.1960291835073306
2018,Piemonte,1815546,NordOvest,Costruzioni,Secondario,2479.0,0.1962159372615569,0.13654294630926456
2018,Piemonte,1815546,NordOvest,Estrazione di minerali da cave e miniere,Primario,27.0,0.0021370836248737536,0.001487155929951651
2018,Piemonte,1815546,NordOvest,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,857.0,0.06783261727840026,0.04720343081365055
2018,Piemonte,1815546,NordOvest,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,83.0,0.006569553365352651,0.00457162748836989
2018,Piemonte,1815546,NordOvest,Istruzione,Terziario,529.0,0.04187100879845243,0.029137240257200863
2018,Piemonte,1815546,NordOvest,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,2513.0,0.19890707960399048,0.13841566118401846
2018,Piemonte,1815546,NordOvest,Non determinato,Terziario,17594.0,1.3925870109640306,0.9690748678359017
2018,Piemonte,1815546,NordOvest,Organizzazioni ed organismi extraterritoriali,Terziario,1.0,7.915124536569459e-05,5.5079849257468554e-05
2018,Piemonte,1815546,NordOvest,Sanita' e assistenza sociale,Terziario,3965.0,0.31383468787497903,0.2183916023058628
2018,Piemonte,1815546,NordOvest,Servizi di informazione e comunicazione,Terziario,424.0,0.0335601280350545,0.023353856085166665
2018,Piemonte,1815546,NordOvest,Trasporto e magazzinaggio,Terziario,3427.0,0.2712513178682353,0.18875864340534473
2018,Puglia,1201700,Sud,"Agricoltura, silvicoltura e pesca",Primario,59.0,0.00466992347657598,0.004909711242406591
2018,Puglia,1201700,Sud,Altre attivita' di servizi,Terziario,305.0,0.024141129836536847,0.025380710659898477
2018,Puglia,1201700,Sud,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,552.0,0.043691487441863415,0.04593492552217692
2018,Puglia,1201700,Sud,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,203.0,0.016067702809236,0.016892735291670135
2018,Puglia,1201700,Sud,Attivita' dei servizi di alloggio e di ristorazione,Terziario,1325.0,0.10487540010954532,0.11026046434218191
2018,Puglia,1201700,Sud,Attivita' finanziarie e assicurative,Terziario,183.0,0.014484677901922108,0.015228426395939087
2018,Puglia,1201700,Sud,Attivita' immobiliari,Terziario,42.0,0.0033243523053591724,0.0034950486810352
2018,Puglia,1201700,Sud,Attivita' manifatturiere,Secondario,2723.0,0.21552884113078635,0.22659565615378213
2018,Puglia,1201700,Sud,"Attivita' professionali, scientifiche e tecniche",Terziario,136.0,0.010764569369734463,0.011317300490971124
2018,Puglia,1201700,Sud,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,2257.0,0.17864436079037266,0.18781725888324874
2018,Puglia,1201700,Sud,Costruzioni,Secondario,1722.0,0.1362984445197261,0.1432969959224432
2018,Puglia,1201700,Sud,Estrazione di minerali da cave e miniere,Primario,33.0,0.002611991097067921,0.0027461096779562285
2018,Puglia,1201700,Sud,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,1233.0,0.09759348553590143,0.1026046434218191
2018,Puglia,1201700,Sud,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,47.0,0.0037201085321876453,0.003911125904967962
2018,Puglia,1201700,Sud,Istruzione,Terziario,68.0,0.005382284684867232,0.005658650245485562
2018,Puglia,1201700,Sud,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,1273.0,0.10075953535052921,0.1059332612132812
2018,Puglia,1201700,Sud,Non determinato,Terziario,13361.0,1.0575397893310454,1.1118415577931264
2018,Puglia,1201700,Sud,Sanita' e assistenza sociale,Terziario,3410.0,0.2699057466970185,0.2837646667221436
2018,Puglia,1201700,Sud,Servizi di informazione e comunicazione,Terziario,128.0,0.010131359406808907,0.010651576932678706
2018,Puglia,1201700,Sud,Trasporto e magazzinaggio,Terziario,2065.0,0.16344732168015932,0.17183989348423068
2018,Sardegna,573750,,,,,0.0,0.0
2018,Sicilia,1342938,Sud,"Agricoltura, silvicoltura e pesca",Primario,49.0,0.0038784110229190347,0.0036487164709018585
2018,Sicilia,1342938,Sud,Altre attivita' di servizi,Terziario,216.0,0.01709666899899003,0.016084137912546967
2018,Sicilia,1342938,Sud,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,1248.0,0.09878075421638684,0.09293057460582693
2018,Sicilia,1342938,Sud,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,263.0,0.020816777531177676,0.01958392718055487
2018,Sicilia,1342938,Sud,Attivita' dei servizi di alloggio e di ristorazione,Terziario,1134.0,0.08975751224469766,0.08444172404087158
2018,Sicilia,1342938,Sud,"Attivita' di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze",Terziario,2.0,0.00015830249073138918,0.0001489272028939534
2018,Sicilia,1342938,Sud,Attivita' finanziarie e assicurative,Terziario,154.0,0.012189291786316966,0.011467394622834413
2018,Sicilia,1342938,Sud,Attivita' immobiliari,Terziario,57.0,0.004511620985844592,0.004244425282477672
2018,Sicilia,1342938,Sud,Attivita' manifatturiere,Secondario,1621.0,0.1283041687377909,0.12070549794554923
2018,Sicilia,1342938,Sud,"Attivita' professionali, scientifiche e tecniche",Terziario,171.0,0.013534862957533774,0.012733275847433015
2018,Sicilia,1342938,Sud,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,2317.0,0.18339343551231435,0.17253216455264503
2018,Sicilia,1342938,Sud,Costruzioni,Secondario,1492.0,0.11809365808561631,0.11109969335888924
2018,Sicilia,1342938,Sud,Estrazione di minerali da cave e miniere,Primario,20.0,0.0015830249073138917,0.0014892720289395342
2018,Sicilia,1342938,Sud,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,1131.0,0.08952005850860058,0.08421833323653065
2018,Sicilia,1342938,Sud,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,55.0,0.004353318495113202,0.0040954980795837185
2018,Sicilia,1342938,Sud,Istruzione,Terziario,131.0,0.01036881314290599,0.009754731789553947
2018,Sicilia,1342938,Sud,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,1322.0,0.10463794637344823,0.0984408811129032
2018,Sicilia,1342938,Sud,Non determinato,Terziario,11410.0,0.9031157096225753,0.8496296925100042
2018,Sicilia,1342938,Sud,Sanita' e assistenza sociale,Terziario,3457.0,0.2736258552292062,0.2574206702021985
2018,Sicilia,1342938,Sud,Servizi di informazione e comunicazione,Terziario,135.0,0.010685418124368769,0.010052586195341854
2018,Sicilia,1342938,Sud,Trasporto e magazzinaggio,Terziario,1868.0,0.1478545263431175,0.13909800750295248
2018,Toscana,1578180,Centro,"Agricoltura, silvicoltura e pesca",Primario,147.0,0.011635233068757104,0.009314526860053986
2018,Toscana,1578180,Centro,Altre attivita' di servizi,Terziario,587.0,0.046461781029662724,0.03719474331191626
2018,Toscana,1578180,Centro,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,1040.0,0.08231729518032237,0.06589869343167445
2018,Toscana,1578180,Centro,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,425.0,0.033639279280420195,0.02692975452736697
2018,Toscana,1578180,Centro,Attivita' dei servizi di alloggio e di ristorazione,Terziario,2866.0,0.2268474692180807,0.18160159170690288
2018,Toscana,1578180,Centro,"Attivita' di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze",Terziario,1.0,7.915124536569459e-05,6.336412829968698e-05
2018,Toscana,1578180,Centro,Attivita' finanziarie e assicurative,Terziario,371.0,0.02936511203067269,0.02350809159918387
2018,Toscana,1578180,Centro,Attivita' immobiliari,Terziario,148.0,0.011714384314122799,0.009377890988353673
2018,Toscana,1578180,Centro,Attivita' manifatturiere,Secondario,7134.0,0.5646649844388651,0.45203969128996696
2018,Toscana,1578180,Centro,"Attivita' professionali, scientifiche e tecniche",Terziario,416.0,0.03292691807212895,0.026359477372669787
2018,Toscana,1578180,Centro,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,3984.0,0.31533856153692724,0.2524426871459529
2018,Toscana,1578180,Centro,Costruzioni,Secondario,3689.0,0.2919889441540473,0.23375026929754525
2018,Toscana,1578180,Centro,Estrazione di minerali da cave e miniere,Primario,96.0,0.007598519555106681,0.00608295631676995
2018,Toscana,1578180,Centro,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,1130.0,0.08944090726323488,0.07160146497864629
2018,Toscana,1578180,Centro,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,68.0,0.005382284684867232,0.004308760724378714
2018,Toscana,1578180,Centro,Istruzione,Terziario,207.0,0.016384307790698778,0.013116374558035205
2018,Toscana,1578180,Centro,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,2591.0,0.20508087674251468,0.16417645642448897
2018,Toscana,1578180,Centro,Non determinato,Terziario,16320.0,1.2917483243681356,1.0341025738508915
2018,Toscana,1578180,Centro,Organizzazioni ed organismi extraterritoriali,Terziario,11.0,0.0008706636990226404,0.0006970054112965567
2018,Toscana,1578180,Centro,Sanita' e assistenza sociale,Terziario,4116.0,0.3257865259251989,0.2608067520815116
2018,Toscana,1578180,Centro,Servizi di informazione e comunicazione,Terziario,293.0,0.023191314892148512,0.018565689591808286
2018,Toscana,1578180,Centro,Trasporto e magazzinaggio,Terziario,3568.0,0.2824116434647983,0.22608320977328314
2018,Total,,Total,"Agricoltura, silvicoltura e pesca",Primario,1292.0,0.10226340901247741,0.0
2018,Total,,Total,Altre attivita' di servizi,Terziario,6151.0,0.4868593102443874,0.0
2018,Total,,Total,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,13996.0,1.1078008301382614,0.0
2018,Total,,Total,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,4264.0,0.3375009102393217,0.0
2018,Total,,Total,Attivita' dei servizi di alloggio e di ristorazione,Terziario,30118.0,2.383877207923989,0.0
2018,Total,,Total,"Attivita' di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze",Terziario,30.0,0.0023745373609708373,0.0
2018,Total,,Total,Attivita' finanziarie e assicurative,Terziario,4761.0,0.37683907918607196,0.0
2018,Total,,Total,Attivita' immobiliari,Terziario,1946.0,0.15402832348164167,0.0
2018,Total,,Total,Attivita' manifatturiere,Secondario,102501.0,8.113081801229061,0.0
2018,Total,,Total,"Attivita' professionali, scientifiche e tecniche",Terziario,6175.0,0.488758940133164,0.0
2018,Total,,Total,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,47962.0,3.796252030229444,0.0
2018,Total,,Total,Costruzioni,Secondario,39088.0,3.0938638788542696,0.0
2018,Total,,Total,Estrazione di minerali da cave e miniere,Primario,516.0,0.040842042608698406,0.0
2018,Total,,Total,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,13175.0,1.0428176576930261,0.0
2018,Total,,Total,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,1006.0,0.07962615283788875,0.0
2018,Total,,Total,Istruzione,Terziario,5631.0,0.4457006626542262,0.0
2018,Total,,Total,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,30741.0,2.433188433786817,0.0
2018,Total,,Total,Non determinato,Terziario,218855.0,17.322645804509087,0.0
2018,Total,,Total,Organizzazioni ed organismi extraterritoriali,Terziario,95.0,0.007519368309740985,0.0
2018,Total,,Total,Sanita' e assistenza sociale,Terziario,51073.0,4.042491554562119,0.0
2018,Total,,Total,Servizi di informazione e comunicazione,Terziario,5298.0,0.41934329794744996,0.0
2018,Total,,Total,Trasporto e magazzinaggio,Terziario,47028.0,3.722324767057885,0.0
2018,Trentino Alto Adige,496171,NordEst,"Agricoltura, silvicoltura e pesca",Primario,99.0,0.007835973291203764,0.019952798531151558
2018,Trentino Alto Adige,496171,NordEst,Altre attivita' di servizi,Terziario,118.0,0.00933984695315196,0.023782123501776605
2018,Trentino Alto Adige,496171,NordEst,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,1933.0,0.15299935729188763,0.38958342990622186
2018,Trentino Alto Adige,496171,NordEst,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,74.0,0.005857192157061399,0.014914213043487024
2018,Trentino Alto Adige,496171,NordEst,Attivita' dei servizi di alloggio e di ristorazione,Terziario,1643.0,0.13004549613583619,0.33113583824931325
2018,Trentino Alto Adige,496171,NordEst,Attivita' finanziarie e assicurative,Terziario,57.0,0.004511620985844592,0.01148797491187514
2018,Trentino Alto Adige,496171,NordEst,Attivita' immobiliari,Terziario,57.0,0.004511620985844592,0.01148797491187514
2018,Trentino Alto Adige,496171,NordEst,Attivita' manifatturiere,Secondario,3045.0,0.24101554213854004,0.6136997123975404
2018,Trentino Alto Adige,496171,NordEst,"Attivita' professionali, scientifiche e tecniche",Terziario,155.0,0.01226844303168266,0.031239230023520116
2018,Trentino Alto Adige,496171,NordEst,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,1569.0,0.1241883039787748,0.3162216252058262
